Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0032872,regulation of stress-activated MAPK cascade,,-2.4,2.4,3.2,20638,182,564,12,2.1,0.61,11651|12421|13383|19229|20185|26400|26403|26921|70097|72349|76108|216965,Akt1|Rb1cc1|Dlg1|Ptk2b|Ncor1|Map2k7|Map3k11|Map4k4|Sash1|Dusp3|Rap2a|Taok1,-0.96,MyList
GO Biological Processes,19,GO:0048729,tissue morphogenesis,,-2.4,1.7,2.9,20638,685,564,31,5.5,0.96,11426|11783|12043|12399|12767|13132|13383|14042|14182|16653|18021|18129|18707|18763|19058|19211|19401|19411|19878|20496|22330|26401|71436|76707|78783|112405|192176|225164|225876|235626|238386,Macf1|Apaf1|Bcl2|Runx3|Cxcr4|Dab2|Dlg1|Ext1|Fgfr1|Kras|Nfatc3|Notch2|Pik3cd|Pkd1|Ppp3r1|Pten|Rara|Rarg|Rock2|Slc12a2|Vcl|Map3k1|Flrt3|Clasp1|Brpf1|Egln1|Flna|Mib1|Kdm2a|Setd2|Btbd7,-0.96,MyList
GO Biological Processes,19,GO:0032480,negative regulation of type I interferon production,,-2.4,5.9,4.1,20638,25,564,4,0.71,0.35,12914|19043|22632|245860,Crebbp|Ppm1b|Yy1|Atg9a,-0.96,MyList
GO Biological Processes,19,GO:0046685,response to arsenic-containing substance,,-2.4,5.9,4.1,20638,25,564,4,0.71,0.35,13205|17347|67760|231207,Ddx3x|Mknk2|Slc38a2|Cpeb2,-0.96,MyList
GO Biological Processes,19,GO:0032878,regulation of establishment or maintenance of cell polarity,,-2.4,5.9,4.1,20638,25,564,4,0.71,0.35,19229|79264|193385|211673,Ptk2b|Krit1|Ripor2|Arfgef1,-0.96,MyList
GO Biological Processes,19,GO:0060216,definitive hemopoiesis,,-2.4,5.9,4.1,20638,25,564,4,0.71,0.35,12193|20185|20683|20687,Zfp36l2|Ncor1|Sp1|Sp3,-0.96,MyList
GO Biological Processes,19,GO:0010640,regulation of platelet-derived growth factor receptor signaling pathway,,-2.4,5.9,4.1,20638,25,564,4,0.71,0.35,12402|16971|19271|215114,Cbl|Lrp1|Ptprj|Hip1,-0.96,MyList
Reactome Gene Sets,6,R-MMU-157118,Signaling by NOTCH,,-2.3,4.6,3.8,20638,40,564,5,0.89,0.39,11651|18519|18759|103806|328572,Akt1|Kat2b|Prkci|Maml1|Ep300,-0.96,MyList
GO Biological Processes,19,GO:0032885,regulation of polysaccharide biosynthetic process,,-2.3,4.6,3.8,20638,40,564,5,0.89,0.39,11651|14583|18033|19046|69181,Akt1|Gfpt1|Nfkb1|Ppp1cb|Dyrk2,-0.96,MyList
GO Biological Processes,19,GO:1904645,response to amyloid-beta,,-2.3,4.6,3.8,20638,40,564,5,0.89,0.39,14360|16401|16971|17395|232975,Fyn|Itga4|Lrp1|Mmp9|Atp1a3,-0.96,MyList
GO Biological Processes,19,GO:0090224,regulation of spindle organization,,-2.3,4.6,3.8,20638,40,564,5,0.89,0.39,15511|18226|18763|193385|215351,Hspa1b|Nup62|Pkd1|Ripor2|Senp6,-0.96,MyList
GO Biological Processes,19,GO:0070664,negative regulation of leukocyte proliferation,,-2.3,3.1,3.4,20638,95,564,8,1.4,0.5,12608|13383|16331|18782|20737|193385|320795|381305,Cebpb|Dlg1|Inpp5d|Pla2g2d|Spn|Ripor2|Pkn1|Rc3h1,-0.96,MyList
GO Biological Processes,19,GO:0045445,myoblast differentiation,,-2.3,3.1,3.4,20638,95,564,8,1.4,0.5,11906|19015|19645|22026|56758|103806|193385|241075,Zfhx3|Ppard|Rb1|Nr2c2|Mbnl1|Maml1|Ripor2|Plekhm3,-0.96,MyList
GO Biological Processes,19,GO:0010948,negative regulation of cell cycle process,,-2.3,2.2,3.1,20638,230,564,14,2.5,0.66,12043|12193|12380|12795|13383|17245|18519|19211|19645|52468|54601|109019|216965|218914,Bcl2|Zfp36l2|Cast|Plk3|Dlg1|Mdm1|Kat2b|Pten|Rb1|Ctdsp2|Foxo4|Nabp1|Taok1|Wapl,-0.96,MyList
Reactome Gene Sets,6,R-MMU-388841,Costimulation by the CD28 family,,-2.3,3.9,3.6,20638,57,564,6,1.1,0.43,11651|14360|19053|26931|53859|226849,Akt1|Fyn|Ppp2cb|Ppp2r5c|Map3k14|Ppp2r5a,-0.96,MyList
GO Biological Processes,19,GO:0050435,amyloid-beta metabolic process,,-2.3,3.9,3.6,20638,57,564,6,1.1,0.43,13548|19878|20683|27403|56177|606496,Dyrk1a|Rock2|Sp1|Abca7|Olfm1|Gsk3a,-0.96,MyList
GO Biological Processes,19,GO:0019079,viral genome replication,,-2.3,2.8,3.3,20638,116,564,9,1.6,0.53,12043|13205|19878|21974|107373|110355|213002|240255|246728,Bcl2|Ddx3x|Rock2|Top2b|Fam111a|Grk2|Ifitm6|Ythdc2|Oas2,-0.95,MyList
GO Biological Processes,19,GO:0010001,glial cell differentiation,,-2.3,2.2,3.1,20638,255,564,15,2.7,0.68,11651|12767|16195|16409|16653|16971|17356|17936|19058|19211|19271|19317|21938|52615|110355,Akt1|Cxcr4|Il6st|Itgam|Kras|Lrp1|Afdn|Nab1|Ppp3r1|Pten|Ptprj|Qk|Tnfrsf1b|Suz12|Grk2,-0.95,MyList
GO Biological Processes,19,GO:0071695,anatomical structure maturation,,-2.3,2.1,3.1,20638,280,564,16,2.8,0.7,11651|12043|12399|13618|14042|14182|16969|18987|19015|19229|19645|20190|68703|223770|226844|230257,Akt1|Bcl2|Runx3|Ednrb|Ext1|Fgfr1|Zbtb7a|Pou2f2|Ppard|Ptk2b|Rb1|Ryr1|Rere|Brd1|Flvcr1|Ptbp3,-0.95,MyList
GO Biological Processes,19,GO:0055065,metal ion homeostasis,,-2.3,1.7,2.9,20638,687,564,31,5.5,0.96,11804|12043|12767|12772|13367|13618|14042|14360|14678|16195|16416|16971|18763|19229|19264|20190|20320|20496|30955|64095|74585|76055|94220|98396|107368|107723|108837|112405|116873|225049|232975,Aplp2|Bcl2|Cxcr4|Ccr2|Diaph1|Ednrb|Ext1|Fyn|Gnai2|Il6st|Itgb3|Lrp1|Pkd1|Ptk2b|Ptprc|Ryr1|Nptn|Slc12a2|Pik3cg|Gpr35|Sppl3|Oga|Cnnm4|Slc41a1|Pdzd8|Slc12a6|Ibtk|Egln1|Stim2|Ttc7|Atp1a3,-0.95,MyList
GO Biological Processes,19,GO:0038094,Fc-gamma receptor signaling pathway,,-2.3,8.4,4.5,20638,13,564,3,0.53,0.31,19264|19271|246177,Ptprc|Ptprj|Myo1g,-0.95,MyList
GO Biological Processes,19,GO:0072110,glomerular mesangial cell proliferation,,-2.3,8.4,4.5,20638,13,564,3,0.53,0.31,13653|16194|16416,Egr1|Il6ra|Itgb3,-0.95,MyList
GO Biological Processes,19,GO:0033182,regulation of histone ubiquitination,,-2.3,8.4,4.5,20638,13,564,3,0.53,0.31,22083|99982|225876,Ctr9|Kdm1a|Kdm2a,-0.95,MyList
GO Biological Processes,19,GO:1903977,positive regulation of glial cell migration,,-2.3,8.4,4.5,20638,13,564,3,0.53,0.31,12772|16971|51886,Ccr2|Lrp1|Fubp1,-0.95,MyList
GO Biological Processes,19,GO:0071285,cellular response to lithium ion,,-2.3,8.4,4.5,20638,13,564,3,0.53,0.31,11513|18021|606496,Adcy7|Nfatc3|Gsk3a,-0.95,MyList
GO Biological Processes,19,GO:0061052,negative regulation of cell growth involved in cardiac muscle cell development,,-2.3,8.4,4.5,20638,13,564,3,0.53,0.31,22632|108655|606496,Yy1|Foxp1|Gsk3a,-0.95,MyList
GO Biological Processes,19,GO:1902170,cellular response to reactive nitrogen species,,-2.3,8.4,4.5,20638,13,564,3,0.53,0.31,11991|12928|20852,Hnrnpd|Crk|Stat6,-0.95,MyList
Reactome Gene Sets,6,R-MMU-400685,Sema4D in semaphorin signaling,,-2.3,8.4,4.5,20638,13,564,3,0.53,0.31,19878|20130|213498,Rock2|Rras|Arhgef11,-0.95,MyList
Reactome Gene Sets,6,R-MMU-8849471,"PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases",,-2.3,8.4,4.5,20638,13,564,3,0.53,0.31,12928|16653|140579,Crk|Kras|Elmo2,-0.95,MyList
GO Biological Processes,19,GO:0106072,negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway,,-2.3,8.4,4.5,20638,13,564,3,0.53,0.31,14678|105171|110355,Gnai2|Arrdc3|Grk2,-0.95,MyList
Reactome Gene Sets,6,R-MMU-422475,Axon guidance,,-2.3,2.1,3.1,20638,256,564,15,2.7,0.68,11772|12767|14159|14182|14360|16416|16653|17395|18707|19264|19878|20130|20742|66713|213498,Ap2a2|Cxcr4|Fes|Fgfr1|Fyn|Itgb3|Kras|Mmp9|Pik3cd|Ptprc|Rock2|Rras|Sptbn1|Actr2|Arhgef11,-0.94,MyList
GO Biological Processes,19,GO:0010038,response to metal ion,,-2.3,2.1,3.1,20638,281,564,16,2.8,0.7,11513|11651|11991|12043|14268|17258|17395|18021|19053|20496|29875|98396|232341|233908|328572|606496,Adcy7|Akt1|Hnrnpd|Bcl2|Fn1|Mef2a|Mmp9|Nfatc3|Ppp2cb|Slc12a2|Iqgap1|Slc41a1|Wnk1|Fus|Ep300|Gsk3a,-0.94,MyList
GO Biological Processes,19,GO:0007229,integrin-mediated signaling pathway,,-2.3,3,3.4,20638,96,564,8,1.4,0.5,13132|14268|16401|16408|16416|19229|26554|192176,Dab2|Fn1|Itga4|Itgal|Itgb3|Ptk2b|Cul3|Flna,-0.94,MyList
GO Biological Processes,19,GO:0006479,protein methylation,,-2.3,2.4,3.2,20638,184,564,12,2.1,0.61,12914|22083|52615|69188|75410|94246|99982|116848|208043|214133|235626|381022,Crebbp|Ctr9|Suz12|Kmt2e|Kmt2b|Arid4b|Kdm1a|Baz2a|Setd1b|Tet2|Setd2|Kmt2d,-0.94,MyList
GO Biological Processes,19,GO:0008213,protein alkylation,,-2.3,2.4,3.2,20638,184,564,12,2.1,0.61,12914|22083|52615|69188|75410|94246|99982|116848|208043|214133|235626|381022,Crebbp|Ctr9|Suz12|Kmt2e|Kmt2b|Arid4b|Kdm1a|Baz2a|Setd1b|Tet2|Setd2|Kmt2d,-0.94,MyList
GO Biological Processes,19,GO:1905269,positive regulation of chromatin organization,,-2.3,2.8,3.3,20638,117,564,9,1.6,0.53,18519|20185|20874|22083|54343|69188|99982|225876|328572,Kat2b|Ncor1|Slk|Ctr9|Atf7ip|Kmt2e|Kdm1a|Kdm2a|Ep300,-0.94,MyList
GO Biological Processes,19,GO:0001558,regulation of cell growth,,-2.3,1.8,3,20638,439,564,22,3.9,0.82,11479|11651|12043|12767|12928|13132|13205|14268|16971|17356|19015|19229|19271|19645|22632|56177|71955|108655|216344|217124|328572|606496,Acvr1b|Akt1|Bcl2|Cxcr4|Crk|Dab2|Ddx3x|Fn1|Lrp1|Afdn|Ppard|Ptk2b|Ptprj|Rb1|Yy1|Olfm1|Ist1|Foxp1|Rab21|Ppp1r9b|Ep300|Gsk3a,-0.93,MyList
KEGG Pathway,24,mmu04210,Apoptosis,,-2.3,2.6,3.2,20638,139,564,10,1.8,0.56,11651|11783|11798|12043|13653|16150|16653|18033|18707|53859,Akt1|Apaf1|Xiap|Bcl2|Egr1|Ikbkb|Kras|Nfkb1|Pik3cd|Map3k14,-0.93,MyList
GO Biological Processes,19,GO:1904375,regulation of protein localization to cell periphery,,-2.3,2.6,3.2,20638,139,564,10,1.8,0.56,11651|13132|13383|16971|18759|20742|104215|217124|226849|228136,Akt1|Dab2|Dlg1|Lrp1|Prkci|Sptbn1|Rhoq|Ppp1r9b|Ppp2r5a|Zdhhc5,-0.93,MyList
Reactome Gene Sets,6,R-MMU-9675108,Nervous system development,,-2.3,2.1,3.1,20638,257,564,15,2.7,0.68,11772|12767|14159|14182|14360|16416|16653|17395|18707|19264|19878|20130|20742|66713|213498,Ap2a2|Cxcr4|Fes|Fgfr1|Fyn|Itgb3|Kras|Mmp9|Pik3cd|Ptprc|Rock2|Rras|Sptbn1|Actr2|Arhgef11,-0.93,MyList
KEGG Pathway,24,ko05134,Legionellosis,,-2.3,3.8,3.6,20638,58,564,6,1.1,0.43,11783|12747|15511|16409|17951|18033,Apaf1|Clk1|Hspa1b|Itgam|Naip5|Nfkb1,-0.93,MyList
KEGG Pathway,24,ko05223,Non-small cell lung cancer,,-2.3,3.8,3.6,20638,58,564,6,1.1,0.43,11651|16653|18707|19645|20663|54354,Akt1|Kras|Pik3cd|Rb1|Sos2|Rassf5,-0.93,MyList
GO Biological Processes,19,GO:0072577,endothelial cell apoptotic process,,-2.3,3.8,3.6,20638,58,564,6,1.1,0.43,15257|16401|18569|18759|68169|79264,Hipk1|Itga4|Pdcd4|Prkci|Ndnf|Krit1,-0.93,MyList
WikiPathways,27,WP1496,Oxidative Damage,,-2.3,4.5,3.7,20638,41,564,5,0.89,0.39,11783|12043|18033|21938|26401,Apaf1|Bcl2|Nfkb1|Tnfrsf1b|Map3k1,-0.93,MyList
Reactome Gene Sets,6,R-MMU-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",,-2.3,4.5,3.7,20638,41,564,5,0.89,0.39,12402|12928|14360|16331|18707,Cbl|Crk|Fyn|Inpp5d|Pik3cd,-0.93,MyList
GO Biological Processes,19,GO:0070302,regulation of stress-activated protein kinase signaling cascade,,-2.3,2.4,3.1,20638,185,564,12,2.1,0.61,11651|12421|13383|19229|20185|26400|26403|26921|70097|72349|76108|216965,Akt1|Rb1cc1|Dlg1|Ptk2b|Ncor1|Map2k7|Map3k11|Map4k4|Sash1|Dusp3|Rap2a|Taok1,-0.93,MyList
GO Biological Processes,19,GO:0021700,developmental maturation,,-2.3,2,3,20638,334,564,18,3.2,0.74,11651|12043|12399|12725|13618|14042|14182|16969|18987|19015|19211|19229|19645|20190|68703|223770|226844|230257,Akt1|Bcl2|Runx3|Clcn3|Ednrb|Ext1|Fgfr1|Zbtb7a|Pou2f2|Ppard|Pten|Ptk2b|Rb1|Ryr1|Rere|Brd1|Flvcr1|Ptbp3,-0.93,MyList
KEGG Pathway,24,mmu04917,Prolactin signaling pathway,,-2.3,3.3,3.4,20638,77,564,7,1.2,0.47,11651|16653|18033|18707|20663|54607|192157,Akt1|Kras|Nfkb1|Pik3cd|Sos2|Socs6|Socs7,-0.93,MyList
WikiPathways,27,WP723,Wnt Signaling Pathway and Pluripotency,,-2.3,3,3.3,20638,97,564,8,1.4,0.5,12914|18759|19015|19053|21413|26931|52432|328572,Crebbp|Prkci|Ppard|Ppp2cb|Tcf4|Ppp2r5c|Ppp2r2d|Ep300,-0.92,MyList
KEGG Pathway,24,mmu04320,Dorso-ventral axis formation,,-2.3,5.6,4,20638,26,564,4,0.71,0.35,16653|18129|20663|231207,Kras|Notch2|Sos2|Cpeb2,-0.92,MyList
GO Biological Processes,19,GO:0001780,neutrophil homeostasis,,-2.3,5.6,4,20638,26,564,4,0.71,0.35,12772|16409|16923|18707,Ccr2|Itgam|Sh2b3|Pik3cd,-0.92,MyList
KEGG Pathway,24,ko04320,Dorso-ventral axis formation,,-2.3,5.6,4,20638,26,564,4,0.71,0.35,16653|18129|20663|231207,Kras|Notch2|Sos2|Cpeb2,-0.92,MyList
GO Biological Processes,19,GO:0072012,glomerulus vasculature development,,-2.3,5.6,4,20638,26,564,4,0.71,0.35,13653|16194|16416|18129,Egr1|Il6ra|Itgb3|Notch2,-0.92,MyList
GO Biological Processes,19,GO:0030162,regulation of proteolysis,,-2.3,1.6,2.9,20638,721,564,32,5.7,0.97,11651|11783|11798|12380|12398|12795|13132|13205|14360|15511|17196|17395|17951|18763|19211|19229|19878|21938|56353|56462|71955|76055|93687|103573|110355|211770|215114|216157|232286|328572|433693|606496,Akt1|Apaf1|Xiap|Cast|Cbfa2t3|Plk3|Dab2|Ddx3x|Fyn|Hspa1b|Mbp|Mmp9|Naip5|Pkd1|Pten|Ptk2b|Rock2|Tnfrsf1b|Rybp|Mtch1|Ist1|Oga|Csnk1a1|Xpo1|Grk2|Trib1|Hip1|Tmem259|Tmf1|Ep300|Akirin2|Gsk3a,-0.92,MyList
WikiPathways,27,WP246,TNF-alpha NF-kB Signaling Pathway,,-2.3,2.4,3.1,20638,186,564,12,2.1,0.61,11651|12914|13205|16150|18033|21938|22026|26401|53859|68652|192176|320795,Akt1|Crebbp|Ddx3x|Ikbkb|Nfkb1|Tnfrsf1b|Nr2c2|Map3k1|Map3k14|Tab2|Flna|Pkn1,-0.91,MyList
GO Biological Processes,19,GO:1902373,negative regulation of mRNA catabolic process,,-2.3,3.7,3.5,20638,59,564,6,1.1,0.43,11991|19317|74203|212943|230908|233908,Hnrnpd|Qk|Eif4enif1|Tent5a|Tardbp|Fus,-0.91,MyList
GO Biological Processes,19,GO:0043470,regulation of carbohydrate catabolic process,,-2.3,3.7,3.5,20638,59,564,6,1.1,0.43,12398|16969|19046|20185|56490|328572,Cbfa2t3|Zbtb7a|Ppp1cb|Ncor1|Zbtb20|Ep300,-0.91,MyList
GO Biological Processes,19,GO:0001954,positive regulation of cell-matrix adhesion,,-2.3,3.7,3.5,20638,59,564,6,1.1,0.43,16416|19229|19271|20130|26921|29875,Itgb3|Ptk2b|Ptprj|Rras|Map4k4|Iqgap1,-0.91,MyList
GO Biological Processes,19,GO:0009100,glycoprotein metabolic process,,-2.3,2,3,20638,336,564,18,3.2,0.74,12043|13179|14042|14423|14583|19015|27403|50935|68169|68563|76055|78752|94192|140481|211673|214133|239528|328572,Bcl2|Dcn|Ext1|Galnt1|Gfpt1|Ppard|Abca7|St6galnac6|Ndnf|Dpm3|Oga|Csgalnact2|C1galt1|Man2a2|Arfgef1|Tet2|Ago2|Ep300,-0.91,MyList
GO Biological Processes,19,GO:0010770,positive regulation of cell morphogenesis involved in differentiation,,-2.3,3,3.3,20638,98,564,8,1.4,0.5,12928|13132|16416|17356|50918|66713|192176|216344,Crk|Dab2|Itgb3|Afdn|Myadm|Actr2|Flna|Rab21,-0.9,MyList
GO Biological Processes,19,GO:0051668,localization within membrane,,-2.3,3,3.3,20638,98,564,8,1.4,0.5,13383|16401|16408|19264|24071|94176|192176|231637,Dlg1|Itga4|Itgal|Ptprc|Synj2bp|Dock2|Flna|Ssh1,-0.9,MyList
Reactome Gene Sets,6,R-MMU-8856825,Cargo recognition for clathrin-mediated endocytosis,,-2.3,3,3.3,20638,98,564,8,1.4,0.5,11772|12402|13132|19707|22134|110355|218503|320129,Ap2a2|Cbl|Dab2|Reps1|Tgoln1|Grk2|Fcho2|Grk3,-0.9,MyList
GO Biological Processes,19,GO:0043502,regulation of muscle adaptation,,-2.3,3,3.3,20638,98,564,8,1.4,0.5,17258|19878|21938|22632|76055|108655|328572|606496,Mef2a|Rock2|Tnfrsf1b|Yy1|Oga|Foxp1|Ep300|Gsk3a,-0.9,MyList
GO Biological Processes,19,GO:0031344,regulation of cell projection organization,,-2.3,1.6,2.8,20638,753,564,33,5.9,0.99,11426|11651|12928|13132|13860|14159|14182|14268|14360|16150|16971|17356|18519|18759|19211|19229|19317|19347|26921|29875|66713|68169|71955|76108|99982|104215|192176|193385|216344|234776|328572|380711|606496,Macf1|Akt1|Crk|Dab2|Eps8|Fes|Fgfr1|Fn1|Fyn|Ikbkb|Lrp1|Afdn|Kat2b|Prkci|Pten|Ptk2b|Qk|Dennd5a|Map4k4|Iqgap1|Actr2|Ndnf|Ist1|Rap2a|Kdm1a|Rhoq|Flna|Ripor2|Rab21|Atmin|Ep300|Rap1gap2|Gsk3a,-0.9,MyList
GO Biological Processes,19,GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,,-2.3,4.4,3.6,20638,42,564,5,0.89,0.39,12928|13132|16416|50918|192176,Crk|Dab2|Itgb3|Myadm|Flna,-0.9,MyList
GO Biological Processes,19,GO:0017145,stem cell division,,-2.3,4.4,3.6,20638,42,564,5,0.89,0.39,12193|14042|26554|51886|77889,Zfp36l2|Ext1|Cul3|Fubp1|Lbh,-0.9,MyList
GO Biological Processes,19,GO:0031076,embryonic camera-type eye development,,-2.3,4.4,3.6,20638,42,564,5,0.89,0.39,15257|19401|19411|20683|20687,Hipk1|Rara|Rarg|Sp1|Sp3,-0.9,MyList
GO Biological Processes,19,GO:0042176,regulation of protein catabolic process,,-2.3,1.9,2.9,20638,390,564,20,3.5,0.78,11651|12398|12795|13132|14360|15511|16971|18763|19211|19229|21938|56353|93687|103573|112405|192176|211770|216157|232286|606496,Akt1|Cbfa2t3|Plk3|Dab2|Fyn|Hspa1b|Lrp1|Pkd1|Pten|Ptk2b|Tnfrsf1b|Rybp|Csnk1a1|Xpo1|Egln1|Flna|Trib1|Tmem259|Tmf1|Gsk3a,-0.89,MyList
KEGG Pathway,24,ko04144,Endocytosis,,-2.3,2,3,20638,286,564,16,2.8,0.7,11772|12402|12767|13132|15511|18720|18759|26385|68524|71955|106572|110355|211673|215280|319277|320129,Ap2a2|Cbl|Cxcr4|Dab2|Hspa1b|Pip5k1a|Prkci|Grk6|Wipf2|Ist1|Rab31|Grk2|Arfgef1|Wipf1|Washc4|Grk3,-0.89,MyList
GO Biological Processes,19,GO:0006954,inflammatory response,,-2.2,1.6,2.8,20638,726,564,32,5.7,0.97,11513|11651|12608|12772|13058|13205|13618|14042|14182|14268|16172|16409|16995|17229|17951|18033|18129|18569|18707|18782|19015|19224|19645|20737|21938|30955|93671|100182|208449|210029|216161|432940,Adcy7|Akt1|Cebpb|Ccr2|Cybb|Ddx3x|Ednrb|Ext1|Fgfr1|Fn1|Il17ra|Itgam|Ltb4r1|Tpsb2|Naip5|Nfkb1|Notch2|Pdcd4|Pik3cd|Pla2g2d|Ppard|Ptgs1|Rb1|Spn|Tnfrsf1b|Pik3cg|Cd163|Akna|Sgms1|Metrnl|Sbno2|Otulin,-0.89,MyList
KEGG Pathway,24,mmu04371,Apelin signaling pathway,,-2.2,2.6,3.2,20638,142,564,10,1.8,0.56,11513|11651|13653|14678|16653|17258|17261|20130|20190|30955,Adcy7|Akt1|Egr1|Gnai2|Kras|Mef2a|Mef2d|Rras|Ryr1|Pik3cg,-0.89,MyList
GO Biological Processes,19,GO:1900180,regulation of protein localization to nucleus,,-2.2,2.6,3.2,20638,142,564,10,1.8,0.56,11651|12488|14360|18226|50523|54354|93679|192176|230908|328572,Akt1|Cd2ap|Fyn|Nup62|Lats2|Rassf5|Trim8|Flna|Tardbp|Ep300,-0.89,MyList
GO Biological Processes,19,GO:0014070,response to organic cyclic compound,,-2.2,1.6,2.8,20638,785,564,34,6,1,11651|11991|12043|12193|13132|13367|13653|14159|16601|16969|17718|18033|19878|20185|20190|20602|21974|30955|75547|77889|108655|110355|110948|192176|217124|224902|224903|231637|232286|234594|328365|328572|381022|606496,Akt1|Hnrnpd|Bcl2|Zfp36l2|Dab2|Diaph1|Egr1|Fes|Klf9|Zbtb7a|ND3|Nfkb1|Rock2|Ncor1|Ryr1|Ncor2|Top2b|Pik3cg|Akap13|Lbh|Foxp1|Grk2|Hlcs|Flna|Ppp1r9b|Safb2|Safb|Ssh1|Tmf1|Cnot1|Zmiz1|Ep300|Kmt2d|Gsk3a,-0.89,MyList
GO Biological Processes,19,GO:0010660,regulation of muscle cell apoptotic process,,-2.2,3,3.3,20638,99,564,8,1.4,0.5,12043|16880|18569|19211|19229|19317|19732|110355,Bcl2|Lifr|Pdcd4|Pten|Ptk2b|Qk|Rgl2|Grk2,-0.89,MyList
WikiPathways,27,WP2432,Spinal Cord Injury,,-2.2,3,3.3,20638,99,564,8,1.4,0.5,12772|13003|13653|16995|17196|17395|19645|19878,Ccr2|Vcan|Egr1|Ltb4r1|Mbp|Mmp9|Rb1|Rock2,-0.89,MyList
GO Biological Processes,19,GO:0032092,positive regulation of protein binding,,-2.2,3,3.3,20638,99,564,8,1.4,0.5,16971|17169|17395|18763|19053|74585|79264|328572,Lrp1|Mark3|Mmp9|Pkd1|Ppp2cb|Sppl3|Krit1|Ep300,-0.89,MyList
GO Biological Processes,19,GO:0043489,RNA stabilization,,-2.2,3.7,3.5,20638,60,564,6,1.1,0.43,11991|19317|74203|212943|230908|233908,Hnrnpd|Qk|Eif4enif1|Tent5a|Tardbp|Fus,-0.89,MyList
KEGG Pathway,24,mmu05223,Non-small cell lung cancer,,-2.2,3.7,3.5,20638,60,564,6,1.1,0.43,11651|16653|18707|19645|20663|54354,Akt1|Kras|Pik3cd|Rb1|Sos2|Rassf5,-0.89,MyList
GO Biological Processes,19,GO:0042987,amyloid precursor protein catabolic process,,-2.2,3.7,3.5,20638,60,564,6,1.1,0.43,13548|19878|20683|27403|56177|606496,Dyrk1a|Rock2|Sp1|Abca7|Olfm1|Gsk3a,-0.89,MyList
GO Biological Processes,19,GO:1904705,regulation of vascular associated smooth muscle cell proliferation,,-2.2,3.7,3.5,20638,60,564,6,1.1,0.43,14678|17261|17395|18569|19211|110355,Gnai2|Mef2d|Mmp9|Pdcd4|Pten|Grk2,-0.89,MyList
GO Biological Processes,19,GO:0006073,cellular glucan metabolic process,,-2.2,3.2,3.3,20638,79,564,7,1.2,0.47,11651|12421|14583|16195|19046|69181|606496,Akt1|Rb1cc1|Gfpt1|Il6st|Ppp1cb|Dyrk2|Gsk3a,-0.89,MyList
GO Biological Processes,19,GO:0005977,glycogen metabolic process,,-2.2,3.2,3.3,20638,79,564,7,1.2,0.47,11651|12421|14583|16195|19046|69181|606496,Akt1|Rb1cc1|Gfpt1|Il6st|Ppp1cb|Dyrk2|Gsk3a,-0.89,MyList
GO Biological Processes,19,GO:0044042,glucan metabolic process,,-2.2,3.2,3.3,20638,79,564,7,1.2,0.47,11651|12421|14583|16195|19046|69181|606496,Akt1|Rb1cc1|Gfpt1|Il6st|Ppp1cb|Dyrk2|Gsk3a,-0.89,MyList
GO Biological Processes,19,GO:0002260,lymphocyte homeostasis,,-2.2,3.2,3.3,20638,79,564,7,1.2,0.47,11651|12043|16150|18707|20663|320795|381305,Akt1|Bcl2|Ikbkb|Pik3cd|Sos2|Pkn1|Rc3h1,-0.89,MyList
GO Biological Processes,19,GO:0045648,positive regulation of erythrocyte differentiation,,-2.2,5.4,3.9,20638,27,564,4,0.71,0.35,11479|16331|99982|223770,Acvr1b|Inpp5d|Kdm1a|Brd1,-0.89,MyList
GO Biological Processes,19,GO:0030204,chondroitin sulfate metabolic process,,-2.2,5.4,3.9,20638,27,564,4,0.71,0.35,13179|14042|68169|78752,Dcn|Ext1|Ndnf|Csgalnact2,-0.89,MyList
GO Biological Processes,19,GO:0042059,negative regulation of epidermal growth factor receptor signaling pathway,,-2.2,5.4,3.9,20638,27,564,4,0.71,0.35,12402|18226|19271|72349,Cbl|Nup62|Ptprj|Dusp3,-0.89,MyList
Reactome Gene Sets,6,R-MMU-354192,Integrin signaling,,-2.2,5.4,3.9,20638,27,564,4,0.71,0.35,11651|12928|14268|16416,Akt1|Crk|Fn1|Itgb3,-0.89,MyList
GO Biological Processes,19,GO:0061440,kidney vasculature development,,-2.2,5.4,3.9,20638,27,564,4,0.71,0.35,13653|16194|16416|18129,Egr1|Il6ra|Itgb3|Notch2,-0.89,MyList
GO Biological Processes,19,GO:0018149,peptide cross-linking,,-2.2,5.4,3.9,20638,27,564,4,0.71,0.35,13179|14268|27403|68169,Dcn|Fn1|Abca7|Ndnf,-0.89,MyList
GO Biological Processes,19,GO:0060008,Sertoli cell differentiation,,-2.2,5.4,3.9,20638,27,564,4,0.71,0.35,19401|94246|192176|224902,Rara|Arid4b|Flna|Safb2,-0.89,MyList
